"ad_table_id","vista","nombre_vista","descripcion_vista","es_vista","ad_column_id","columna","nombre_columna","etiqueta","descripcion_columna","ayuda_columna","ad_reference_id","tipo_referencia","longitud","es_clave","es_padre","obligatorio","identificador","traducible","actualizable","logica_solo_lectura","valor_por_defecto","callout","ad_reference_value_id","referencia_valor","regla_validacion","codigo_regla_validacion","columna_sql","secuencia"
200359,"C_Invoice_CreateFrom_v","C_Invoice_CreateFrom_v",NULL,"Y",215272,"C_BPartner_ID","Tercero","Tercero","Identifica un Tercero","Un tercero es cualquiera con quien usted realiza transacciones. Este puede incluir Proveedores, Clientes, Empleados o Vendedores.",30,"Search",10,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200359,"C_Invoice_CreateFrom_v","C_Invoice_CreateFrom_v",NULL,"Y",215266,"C_Charge_ID","Cargo","Cargo","Cargos adicionales del documento","El cargo indica un tipo de cargo (manejo, embalaje, reposición)",19,"Table Direct",10,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200359,"C_Invoice_CreateFrom_v","C_Invoice_CreateFrom_v",NULL,"Y",215276,"C_Invoice_CreateFrom_v_ID","C_Invoice_CreateFrom_v","C_Invoice_CreateFrom_v",NULL,NULL,13,"ID",10,"Y","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200359,"C_Invoice_CreateFrom_v","C_Invoice_CreateFrom_v",NULL,"Y",215273,"C_Order_ID","Orden de Venta","Orden de Venta","Orden de Venta","La ID de la orden de ventas es un identificador único de la orden de ventas; Ésta es controlada por la secuencia del documento para este tipo de documento.",30,"Search",10,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200359,"C_Invoice_CreateFrom_v","C_Invoice_CreateFrom_v",NULL,"Y",215269,"C_OrderLine_ID","Línea Orden de Venta","Línea Orden de Venta","Línea de orden de venta","La línea de orden de venta es un identificador único para una línea en una orden.",19,"Table Direct",10,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200359,"C_Invoice_CreateFrom_v","C_Invoice_CreateFrom_v",NULL,"Y",215261,"CreditQty","Credit Quantity","Credit Qty","Credit Quantity","The Credit Quantity indicates the number of a specific product or item for this document.",29,"Quantity",14,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200359,"C_Invoice_CreateFrom_v","C_Invoice_CreateFrom_v",NULL,"Y",215264,"C_UOM_ID","UM","UM","Unidad de Medida","La UM define una unidad de medida única no monetaria",19,"Table Direct",10,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200359,"C_Invoice_CreateFrom_v","C_Invoice_CreateFrom_v",NULL,"Y",215279,"IsActive","Activo","Activo","El registro está activo en el sistema","Hay dos métodos para que los registros no estén disponibles en el sistema: Uno es eliminar el registro; el otro es desactivarlo. Un registro desactivado no está disponible para selección; pero está disponible para Informes",20,"Yes-No",1,"N","N","N","N","N","N",NULL,"Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL
200359,"C_Invoice_CreateFrom_v","C_Invoice_CreateFrom_v",NULL,"Y",215280,"IsSOTrx","Transacción de Ventas","Transacción de Ventas","Esta es una transacción de ventas","El cuadro de verificación Transacción de Ventas indica si este ítem es una transacción de ventas",20,"Yes-No",1,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200359,"C_Invoice_CreateFrom_v","C_Invoice_CreateFrom_v",NULL,"Y",215268,"Line","No. Línea","No. Línea","No. Línea único para este documento","Indica el No. Línea para un documento. También controlará el orden de despliegue de las líneas dentro de un documento",11,"Integer",10,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200359,"C_Invoice_CreateFrom_v","C_Invoice_CreateFrom_v",NULL,"Y",215274,"M_InOut_ID","Entrega / Recibo","Entrega / Recibo","Documento de entrega","La ID de Entrega / Recibo indica el documento único para esta entrega o recibo",30,"Search",10,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200359,"C_Invoice_CreateFrom_v","C_Invoice_CreateFrom_v",NULL,"Y",215270,"M_InOutLine_ID","Línea Entrega / Recibo","Línea Entrega / Recibo","Línea de entrega o documento de recibo.","La línea de Entrega / Recibo indica una línea única en un documento de entrega / recibo",30,"Search",10,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200359,"C_Invoice_CreateFrom_v","C_Invoice_CreateFrom_v",NULL,"Y",215265,"M_Product_ID","Producto","Producto","Producto; servicio o artículo.","Identifica un artículo que puede ser comprado o vendido es esta organización.",30,"Search",10,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,"M_Product (Trx)","M_Product.IsSummary='N' AND M_Product.IsActive='Y'",NULL,NULL
200359,"C_Invoice_CreateFrom_v","C_Invoice_CreateFrom_v",NULL,"Y",215275,"M_RMA_ID","Autorización Devolución","Autorización Devolución","Autorización de Devolución","La Autorización de Devolución se requiere para aceptar devoluciones y para crear notas crédito.",30,"Search",10,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200359,"C_Invoice_CreateFrom_v","C_Invoice_CreateFrom_v",NULL,"Y",215271,"M_RMALine_ID","Línea Autorización Devolución","Línea Autorización Devolución","Línea Autorización de Devolución","Información del detalle sobre los productos devueltos",19,"Table Direct",10,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200359,"C_Invoice_CreateFrom_v","C_Invoice_CreateFrom_v",NULL,"Y",215263,"Multiplier","Multiplicador","Multiplicador","Type Multiplier (Credit = -1)",NULL,11,"Integer",14,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200359,"C_Invoice_CreateFrom_v","C_Invoice_CreateFrom_v",NULL,"Y",215262,"Qty","Cantidad","Cantidad","Cantidad","La Cantidad indica el número de un producto específico o artículo para este documento",29,"Quantity",14,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200359,"C_Invoice_CreateFrom_v","C_Invoice_CreateFrom_v",NULL,"Y",215267,"VendorProductNo","Código Producto Tercero","Código Producto Tercero","Código de producto del tercero","El código de producto del proveedor identifica el código usado por el proveedor para este producto.",10,"String",2147483647,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
516,"C_Invoice_Header_v","C_Invoice_Header_v","Invoice Print View","Y",7470,"AD_Client_ID","Grupo Empresarial","Grupo Empresarial","Grupo Empresarial para esta instalación","Grupo Empresarial. No se pueden compartir datos entre diferentes grupos empresariales.",19,"Table Direct",22,"N","N","Y","N","N","N",NULL,NULL,NULL,NULL,NULL,"AD_Client Trx Security validation","AD_Client.AD_Client_ID <> 0",NULL,0
516,"C_Invoice_Header_v","C_Invoice_Header_v","Invoice Print View","Y",7747,"AD_Language","Lenguaje","Lenguaje","Lenguaje para esta entidad","El lenguaje identifica el lenguaje a usar para el despliegue",20,"Yes-No",5,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
516,"C_Invoice_Header_v","C_Invoice_Header_v","Invoice Print View","Y",7465,"AD_Org_ID","Organización","Organización","Entidad organizacional dentro del grupo empresarial","Una organización es una unidad del grupo empresarial o entidad legal - Ej. Tiendas y departamentos. Es posible compartir datos entre organizaciones.",19,"Table Direct",22,"N","N","Y","N","N","N",NULL,NULL,NULL,NULL,NULL,"AD_Org Security validation","(AD_Org.IsSummary='N' OR AD_Org.AD_Org_ID=0)",NULL,0
516,"C_Invoice_Header_v","C_Invoice_Header_v","Invoice Print View","Y",13433,"AmtInWords","Monto Escrito","Monto Escrito","Monto en palabras","El monto será impreso en palabras",12,"Amount",22,"N","N","Y","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
516,"C_Invoice_Header_v","C_Invoice_Header_v","Invoice Print View","Y",7453,"BPContactGreeting","Saludo contacto del tercero","Saludo para contacto del tercero","Saludo para el contacto del tercero (BP)",NULL,10,"String",60,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
516,"C_Invoice_Header_v","C_Invoice_Header_v","Invoice Print View","Y",7485,"BPGreeting","Saludo tercero","Saludo para el tercero","Saludo para el tercero",NULL,10,"String",60,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
516,"C_Invoice_Header_v","C_Invoice_Header_v","Invoice Print View","Y",10192,"BPTaxID","Número Identificación Tercero","Número Identificación Tercero","Número Identificación del tercero.",NULL,10,"String",20,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
516,"C_Invoice_Header_v","C_Invoice_Header_v","Invoice Print View","Y",7652,"BPValue","Código Tercero","Código Tercero","Código  tercero","Código del tercero",10,"String",40,"N","N","Y","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
516,"C_Invoice_Header_v","C_Invoice_Header_v","Invoice Print View","Y",7472,"C_Activity_ID","Actividad","Actividad","Actividad de Negocio","Las actividades indican tareas que son ejecutadas en el curso de un negocio; las actividades son usadas para el costeo por actividad (ABC)",19,"Table Direct",22,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
516,"C_Invoice_Header_v","C_Invoice_Header_v","Invoice Print View","Y",7653,"C_BPartner_ID","Tercero","Tercero","Identifica un Tercero","Un tercero es cualquiera con quien usted realiza transacciones. Este puede incluir Proveedores, Clientes, Empleados o Vendedores.",30,"Search",22,"N","N","Y","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
516,"C_Invoice_Header_v","C_Invoice_Header_v","Invoice Print View","Y",7467,"C_Campaign_ID","Campaña","Campaña","Campaña de Mercadeo","La Campaña define un programa de mercadotecnia único. Los proyectos pueden estar asociados con una campaña de mercadotecnia única. Usted puede entonces reportar basado en una campaña específica",19,"Table Direct",22,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
516,"C_Invoice_Header_v","C_Invoice_Header_v","Invoice Print View","Y",7481,"C_Charge_ID","Cargo","Cargo","Cargos adicionales del documento","El cargo indica un tipo de cargo (manejo, embalaje, reposición)",19,"Table Direct",22,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
516,"C_Invoice_Header_v","C_Invoice_Header_v","Invoice Print View","Y",7479,"C_Currency_ID","Moneda","Moneda","Moneda para este registro","Indica la moneda a ser usada cuando se procese o Informe este registro",19,"Table Direct",22,"N","N","Y","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
516,"C_Invoice_Header_v","C_Invoice_Header_v","Invoice Print View","Y",7706,"C_DocType_ID","Tipo de Documento","Tipo de Documento","Tipo de documento o reglas","El tipo de documento determina la secuencia del documento y las reglas de proceso",13,"ID",22,"N","N","Y","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
516,"C_Invoice_Header_v","C_Invoice_Header_v","Invoice Print View","Y",7457,"ChargeAmt","Total de Cargo","Total de Cargo","Total del Cargo","El Total Cargo indica el total para un cargo adicional",12,"Amount",22,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
516,"C_Invoice_Header_v","C_Invoice_Header_v","Invoice Print View","Y",7454,"C_Invoice_ID","Factura","Factura","Identificador de la factura","La ID de Factura identifica únicamente un documento de Factura.",30,"Search",22,"N","N","Y","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
516,"C_Invoice_Header_v","C_Invoice_Header_v","Invoice Print View","Y",7448,"C_Location_ID","Localización / Dirección","Localización / Dirección","Ubicación o dirección","El campo Ubicación / Dirección define la ubicación de una entidad.",21,"Location (Address)",22,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
516,"C_Invoice_Header_v","C_Invoice_Header_v","Invoice Print View","Y",7468,"ContactName","Nombre del Contacto","Nombre del Contacto","Nombre del contacto del tercero",NULL,10,"String",60,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
516,"C_Invoice_Header_v","C_Invoice_Header_v","Invoice Print View","Y",7466,"C_Order_ID","Orden de Venta","Orden de Venta","Orden de Venta","La ID de la orden de ventas es un identificador único de la orden de ventas; Ésta es controlada por la secuencia del documento para este tipo de documento.",30,"Search",22,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
516,"C_Invoice_Header_v","C_Invoice_Header_v","Invoice Print View","Y",7482,"C_Project_ID","Proyecto","Proyecto","Proyecto Financiero","Un proyecto permite hacer un seguimiento y control interno",19,"Table Direct",22,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
516,"C_Invoice_Header_v","C_Invoice_Header_v","Invoice Print View","Y",7461,"Created","Creado","Creado","Fecha de creación de este registro","El campo creado indica la fecha en que este registro fue creado",16,"Date+Time",7,"N","N","Y","N","N","N",NULL,"SYSDATE",NULL,NULL,NULL,NULL,NULL,NULL,0
516,"C_Invoice_Header_v","C_Invoice_Header_v","Invoice Print View","Y",7462,"CreatedBy","Creado Por","Creado Por","Usuario que creó este registro","El campo creado por indica el usuario que creó este registro",30,"Search",22,"N","N","Y","N","N","N",NULL,NULL,NULL,110,"AD_User",NULL,NULL,NULL,0
