"ad_table_id","tabla","nombre_tabla","descripcion_tabla","ad_column_id","columna","nombre_columna","etiqueta","descripcion_columna","ayuda_columna","ad_reference_id","tipo_referencia","longitud","es_clave","es_padre","obligatorio","identificador","traducible","actualizable","logica_solo_lectura","valor_por_defecto","callout","ad_reference_value_id","referencia_valor","regla_validacion","codigo_regla_validacion","columna_sql","secuencia"
200030,"C_BankAccount_Processor","Bank Account Processor",NULL,200911,"IsPPAcceptMC","Acepta MasterCard","Acepta MasterCard",NULL,NULL,20,"Yes-No",1,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"(SELECT pp.AcceptMC FROM C_PaymentProcessor pp WHERE pp.C_PaymentProcessor_ID=C_BankAccount_Processor.C_PaymentProcessor_ID)",0
200030,"C_BankAccount_Processor","Bank Account Processor",NULL,200912,"IsPPAcceptVisa","Acepta Visa","Acepta Visa",NULL,NULL,20,"Yes-No",1,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"(SELECT pp.AcceptVisa FROM C_PaymentProcessor pp WHERE pp.C_PaymentProcessor_ID=C_BankAccount_Processor.C_PaymentProcessor_ID)",0
200030,"C_BankAccount_Processor","Bank Account Processor",NULL,200914,"MinimumAmt","Cantidad Mínima","Cantidad Mínima","Cantidad Mínima en el documento de moneda",NULL,12,"Amount",14,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
200030,"C_BankAccount_Processor","Bank Account Processor",NULL,200895,"PartnerID","ID del Tercero","ID del Tercero","Identificación del tercero para el procesamiento de pago","Partner ID (Verisign) or Account ID (Optimal)",10,"String",60,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
200030,"C_BankAccount_Processor","Bank Account Processor",NULL,200898,"Password","Contraseña","Contraseña","Contraseña de cualquier longitud (Sensible a mayúsculas y minúsculas)","La contraseña indica la contraseña para esta ID de usuario. Las contraseñas se requieren para identificar usuarios autorizados",10,"String",60,"N","N","Y","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
200030,"C_BankAccount_Processor","Bank Account Processor",NULL,200916,"RequireVV","Verificar Tarjeta de crédito","Verificar Tarjeta de crédito","Requiere código de verificación de crédito verificación tarjeta de crédito dígito 3/4","El cuadro de verificación require verficación la tarjeta de crédito, indica si esta cuenta de banco requiere un número de verificación para transacciones de tarjeta de crédito.",20,"Yes-No",1,"N","N","Y","N","N","Y",NULL,"N",NULL,NULL,NULL,NULL,NULL,NULL,0
200030,"C_BankAccount_Processor","Bank Account Processor",NULL,200897,"UserID","ID de Usuario","ID de Usuario","ID de Usuario","La ID de Usuario identifica a un usuario y le permite el acceso a los registros o procesos.",10,"String",100,"N","N","Y","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
200030,"C_BankAccount_Processor","Bank Account Processor",NULL,200896,"VendorID","ID del Proveedor","ID del Proveedor","Identificación del proveedor para el procesamiento de pago",NULL,10,"String",60,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
200030,"C_BankAccount_Processor","Bank Account Processor",NULL,200688,"AD_Client_ID","Grupo Empresarial","Grupo Empresarial","Grupo Empresarial para esta instalación","Grupo Empresarial. No se pueden compartir datos entre diferentes grupos empresariales.",19,"Table Direct",22,"N","N","Y","N","N","N",NULL,"@AD_Client_ID@",NULL,NULL,NULL,"AD_Client Trx Security validation","AD_Client.AD_Client_ID <> 0",NULL,NULL
200030,"C_BankAccount_Processor","Bank Account Processor",NULL,200689,"AD_Org_ID","Organización","Organización","Entidad organizacional dentro del grupo empresarial","Una organización es una unidad del grupo empresarial o entidad legal - Ej. Tiendas y departamentos. Es posible compartir datos entre organizaciones.",19,"Table Direct",22,"N","N","Y","N","N","N",NULL,"@AD_Org_ID@",NULL,NULL,NULL,"AD_Org Security validation","(AD_Org.IsSummary='N' OR AD_Org.AD_Org_ID=0)",NULL,NULL
200030,"C_BankAccount_Processor","Bank Account Processor",NULL,200693,"C_BankAccount_ID","Cuenta Banco/Caja","Cuenta Banco/Caja","Cuenta Banco/Caja","La cuenta banco/caja identifica una cuenta de manejo de fondos",19,"Table Direct",22,"N","Y","Y","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200030,"C_BankAccount_Processor","Bank Account Processor",NULL,200695,"C_BankAccount_Processor_UU","C_BankAccount_Processor_UU","C_BankAccount_Processor_UU",NULL,NULL,200231,"UUID",36,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200030,"C_BankAccount_Processor","Bank Account Processor",NULL,200694,"C_PaymentProcessor_ID","Procesador de Pago","Procesador de Pago","Procesador de pagos para pagos electrónicos.","El procesador de pagos indica el procesador a ser usado para pagos electrónicos.",19,"Table Direct",22,"N","Y","Y","N","N","N",NULL,NULL,"org.compiere.model.CalloutBankAcctProcessor.paymentProcessor",NULL,NULL,NULL,NULL,NULL,NULL
200030,"C_BankAccount_Processor","Bank Account Processor",NULL,200690,"Created","Creado","Creado","Fecha de creación de este registro","El campo creado indica la fecha en que este registro fue creado",16,"Date+Time",7,"N","N","Y","N","N","N",NULL,"SYSDATE",NULL,NULL,NULL,NULL,NULL,NULL,NULL
200030,"C_BankAccount_Processor","Bank Account Processor",NULL,200691,"CreatedBy","Creado Por","Creado Por","Usuario que creó este registro","El campo creado por indica el usuario que creó este registro",30,"Search",22,"N","N","Y","N","N","N",NULL,NULL,NULL,110,"AD_User",NULL,NULL,NULL,NULL
200030,"C_BankAccount_Processor","Bank Account Processor",NULL,200692,"IsActive","Activo","Activo","El registro está activo en el sistema","Hay dos métodos para que los registros no estén disponibles en el sistema: Uno es eliminar el registro; el otro es desactivarlo. Un registro desactivado no está disponible para selección; pero está disponible para Informes",20,"Yes-No",1,"N","N","Y","N","N","Y",NULL,"Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL
200030,"C_BankAccount_Processor","Bank Account Processor",NULL,200699,"Updated","Actualizado","Actualizado","Permite ver si algún registro en especifico esta actualizado","Permite ver si algún registro en especifico esta actualizado",16,"Date+Time",7,"N","N","Y","N","N","N",NULL,"SYSDATE",NULL,NULL,NULL,NULL,NULL,NULL,NULL
200030,"C_BankAccount_Processor","Bank Account Processor",NULL,200700,"UpdatedBy","Actualizado por","Actualizado por","User who updated this records","The Updated By field indicates the user who updated this record.",30,"Search",22,"N","N","Y","N","N","N",NULL,NULL,NULL,110,"AD_User",NULL,NULL,NULL,NULL
392,"C_BankStatement","Balance Bancario","Bank Statement of account",215847,"C_DocType_ID","Tipo de Documento","Tipo de Documento","Tipo de documento o reglas","El tipo de documento determina la secuencia del documento y las reglas de proceso",19,"Table Direct",22,"N","N","Y","N","N","Y",NULL,NULL,NULL,NULL,NULL,"C_DocType Bank Statement","C_DocType.DocBaseType='CMB' AND C_DocType.AD_Client_ID=@#AD_Client_ID@",NULL,0
392,"C_BankStatement","Balance Bancario","Bank Statement of account",200585,"CopyFrom","Copiar Desde","Copiar Desde","Copiar registros desde","Copiar registros desde",28,"Button",1,"N","N","N","N","N","Y",NULL,"N",NULL,NULL,NULL,NULL,NULL,NULL,0
392,"C_BankStatement","Balance Bancario","Bank Statement of account",208442,"CreateFromBatch","Crear desde Lote","Crear desde Lote",NULL,NULL,28,"Button",1,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
392,"C_BankStatement","Balance Bancario","Bank Statement of account",61939,"DateAcct","Fecha Contable","Fecha Contable","Fecha contable","La fecha contable indica la fecha a ser usada en las cuentas de contabilidad general generadas desde este documento",15,"Date",7,"N","N","Y","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
392,"C_BankStatement","Balance Bancario","Bank Statement of account",12461,"DocAction","Acción","Acción","El estado destino del documento","Usted encuentra el estado actual en el campo Estado del Documento. Las opciones son listadas en una ventana emergente",28,"Button",2,"N","N","Y","N","N","Y",NULL,"CO",NULL,135,"_Document Action",NULL,NULL,NULL,0
392,"C_BankStatement","Balance Bancario","Bank Statement of account",12460,"DocStatus","Estado del Documento","Estado del Documento","El estado actual del documento","El estado del documento indica el estado del documento en este momento. Si usted quiere cambiar el estado de Documento; use el campo acción de documento",17,"List",2,"N","N","Y","N","N","Y",NULL,"DR",NULL,131,"_Document Status",NULL,NULL,NULL,0
392,"C_BankStatement","Balance Bancario","Bank Statement of account",215848,"DocumentNo","No. del Documento","No. del Documento","Número de secuencia del documento para cada documento","El número del documento es usualmente generado en automático por el sistema y determinado por el tipo del documento. Si el documento no se salva; el número preliminar se despliega entre El número del documento es usualmente generado en automático por el sistema y determinado por el tipo del documento. Si el documento no se salva; el número preliminar se despliega entre ""<>"".

 Si el tipo de documento de su documento no tiene secuencia automatica definida, el campo está vacío si usted crea un nuevo doc. Esto es para documentos los cuales usualmente tiene un número externo (Como factura de proveedor). Si usted deja este campo vacío, el sistema generará un número de doc para usted.",10,"String",60,"N","N","Y","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
392,"C_BankStatement","Balance Bancario","Bank Statement of account",10333,"EftStatementDate","Estado de la TEF a la Fecha","Estado de la TEF a la Fecha","Fecha de declaración de la transferencia electrónica de fondos.","Información de medios de transferencia electrónica de fondos.",15,"Date",7,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
392,"C_BankStatement","Balance Bancario","Bank Statement of account",10334,"EftStatementReference","Referencia Estado de la TEF","Referencia Estado de la TEF","Referencia del Estado de la Transferencia Electrónica de Fondos","Información de medios de TEF.",10,"String",60,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
392,"C_BankStatement","Balance Bancario","Bank Statement of account",12462,"IsApproved","Aprobado","Aprobado","Indica si este documento requiere aprobación","El Cuadro de Verificación Aprobado indica si este documento requiere aprobación antes de que pueda ser procesado",20,"Yes-No",1,"N","N","Y","N","N","Y",NULL,"N",NULL,NULL,NULL,NULL,NULL,NULL,0
392,"C_BankStatement","Balance Bancario","Bank Statement of account",10778,"MatchStatement","Conciliación","Conciliación",NULL,NULL,28,"Button",1,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
392,"C_BankStatement","Balance Bancario","Bank Statement of account",59035,"ProcessedOn","Procesado En","Procesado En","La fecha+hora (expresada en formato decimal) cuando el documento ha sido procesado","La fecha+hora de procesado almacena el momento exacto (con precision de nanosegundos si lo permite la base de datos) cuando un documento fue procesado.",22,"Number",20,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
392,"C_BankStatement","Balance Bancario","Bank Statement of account",5214,"Name","Nombre","Nombre","Identificador alfanumérico de la entidad.","El nombre de una entidad (registro) se usa como una opción de búsqueda predeterminada adicional al código. El nombre es de hasta 60 caracteres de longitud.",10,"String",60,"N","N","Y","Y","N","Y",NULL,"@#Date@",NULL,NULL,NULL,NULL,NULL,NULL,1
392,"C_BankStatement","Balance Bancario","Bank Statement of account",4910,"AD_Client_ID","Grupo Empresarial","Grupo Empresarial","Grupo Empresarial para esta instalación","Grupo Empresarial. No se pueden compartir datos entre diferentes grupos empresariales.",19,"Table Direct",22,"N","N","Y","N","N","N",NULL,"@#AD_Client_ID@",NULL,NULL,NULL,"AD_Client Trx Security validation","AD_Client.AD_Client_ID <> 0",NULL,NULL
392,"C_BankStatement","Balance Bancario","Bank Statement of account",4911,"AD_Org_ID","Organización","Organización","Entidad organizacional dentro del grupo empresarial","Una organización es una unidad del grupo empresarial o entidad legal - Ej. Tiendas y departamentos. Es posible compartir datos entre organizaciones.",19,"Table Direct",22,"N","N","Y","N","N","N",NULL,"@#AD_Org_ID@",NULL,NULL,NULL,"AD_Org Trx Security validation","AD_Org.AD_Org_ID <> 0  AND AD_Org.IsSummary='N'",NULL,NULL
392,"C_BankStatement","Balance Bancario","Bank Statement of account",4919,"BeginningBalance","Saldo Inicial","Saldo Inicial","Saldo anterior a cualquier transacción","El saldo Inicial es el saldo anterior a hacer cualquier ajuste a los pagos o desembolsos.",12,"Amount",22,"N","N","N","N","N","Y",NULL,"@SQL=SELECT COALESCE(MIN(CurrentBalance),0) FROM C_BankAccount WHERE C_BankAccount_ID=@C_BankAccount_ID:0@",NULL,NULL,NULL,NULL,NULL,NULL,NULL
392,"C_BankStatement","Balance Bancario","Bank Statement of account",4917,"C_BankAccount_ID","Cuenta Banco/Caja","Cuenta Banco/Caja","Cuenta Banco/Caja","La cuenta banco/caja identifica una cuenta de manejo de fondos",19,"Table Direct",22,"N","N","Y","N","N","Y",NULL,NULL,"org.compiere.model.CalloutBankStatement.bankAccount",NULL,NULL,NULL,NULL,NULL,NULL
392,"C_BankStatement","Balance Bancario","Bank Statement of account",4909,"C_BankStatement_ID","Balance Bancario","Balance Bancario","Balance bancario de la cuenta","El balance bancario identifica un balance único para un período de tiempo definido. El balance lista todas las transacciones que han ocurrido",13,"ID",22,"Y","N","Y","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
392,"C_BankStatement","Balance Bancario","Bank Statement of account",60601,"C_BankStatement_UU","C_BankStatement_UU","C_BankStatement_UU",NULL,NULL,200231,"UUID",36,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
392,"C_BankStatement","Balance Bancario","Bank Statement of account",4913,"Created","Creado","Creado","Fecha de creación de este registro","El campo creado indica la fecha en que este registro fue creado",16,"Date+Time",7,"N","N","Y","N","N","N",NULL,"SYSDATE",NULL,NULL,NULL,NULL,NULL,NULL,NULL
392,"C_BankStatement","Balance Bancario","Bank Statement of account",4914,"CreatedBy","Creado Por","Creado Por","Usuario que creó este registro","El campo creado por indica el usuario que creó este registro",30,"Search",22,"N","N","Y","N","N","N",NULL,NULL,NULL,110,"AD_User",NULL,NULL,NULL,NULL
392,"C_BankStatement","Balance Bancario","Bank Statement of account",5515,"CreateFrom","Crear Desde","Crear Desde","Proceso que generará un nuevo documento","El proceso crear desde creará un nuevo documento basado en información de un documento existente seleccionado por el usuario",28,"Button",1,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
392,"C_BankStatement","Balance Bancario","Bank Statement of account",4921,"Description","Descripción","Descripción","Descripción corta opcional del registro","Una descripción esta limitada a 255 caracteres",10,"String",255,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
392,"C_BankStatement","Balance Bancario","Bank Statement of account",4920,"EndingBalance","Saldo Final","Saldo Final","Saldo final o al cierre","El saldo final es el resultado de ajustar el saldo Inicial por cualquier pago o desembolso.",12,"Amount",22,"N","N","Y","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
392,"C_BankStatement","Balance Bancario","Bank Statement of account",4912,"IsActive","Activo","Activo","El registro está activo en el sistema","Hay dos métodos para que los registros no estén disponibles en el sistema: Uno es eliminar el registro; el otro es desactivarlo. Un registro desactivado no está disponible para selección; pero está disponible para Informes",20,"Yes-No",1,"N","N","Y","N","N","Y",NULL,"Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL
392,"C_BankStatement","Balance Bancario","Bank Statement of account",5213,"IsManual","Manual","Manual","Éste es un proceso manual.","El cuadro de verificación manual indica si el proceso será hecho manualmente.",20,"Yes-No",1,"N","N","Y","N","N","Y",NULL,"Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL
392,"C_BankStatement","Balance Bancario","Bank Statement of account",4925,"Posted","Contabilizado","Contabilizado","Las transacciones de contabilidad general han sido procesadas.","El campo contabilizado indica el estado de la generación de las Líneas contables a la contabilidad general.",28,"Button",1,"N","N","Y","N","N","Y",NULL,"N",NULL,234,"_Posted Status",NULL,NULL,NULL,NULL
392,"C_BankStatement","Balance Bancario","Bank Statement of account",4924,"Processed","Procesado","Procesado","El documento ha sido procesado","El cuadro de verificación procesada indica que un documento ha sido procesado",20,"Yes-No",1,"N","N","Y","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
392,"C_BankStatement","Balance Bancario","Bank Statement of account",4923,"Processing","Procesar Ahora","Procesar Ahora",NULL,NULL,20,"Yes-No",1,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
392,"C_BankStatement","Balance Bancario","Bank Statement of account",4918,"StatementDate","Fecha Estado de Cuenta","Fecha Estado de Cuenta","Fecha de proceso de un estado de cuentas","El campo fecha del estado de cuenta define la fecha del estado de cuenta que está siendo procesado.",15,"Date",7,"N","N","Y","N","N","Y",NULL,"@Date@","org.compiere.model.CalloutEngine.dateAcct",NULL,NULL,NULL,NULL,NULL,NULL
392,"C_BankStatement","Balance Bancario","Bank Statement of account",4922,"StatementDifference","Diferencia Edo. De Cuenta","Diferencia Edo. De Cuenta","Diferencia entre el saldo final del estado de cuentas y el saldo final actual","La diferencia del estado de cuenta refleja la diferencia entre el saldo final del estado de cuenta y el saldo final actual",12,"Amount",22,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
392,"C_BankStatement","Balance Bancario","Bank Statement of account",4915,"Updated","Actualizado","Actualizado","Permite ver si algún registro en especifico esta actualizado","Permite ver si algún registro en especifico esta actualizado",16,"Date+Time",7,"N","N","Y","N","N","N",NULL,"SYSDATE",NULL,NULL,NULL,NULL,NULL,NULL,NULL
392,"C_BankStatement","Balance Bancario","Bank Statement of account",4916,"UpdatedBy","Actualizado por","Actualizado por","User who updated this records","The Updated By field indicates the user who updated this record.",30,"Search",22,"N","N","Y","N","N","N",NULL,NULL,NULL,110,"AD_User",NULL,NULL,NULL,NULL
393,"C_BankStatementLine","Línea de Estado de Cuenta","Line on a statement from this Bank",10780,"C_BPartner_ID","Tercero","Tercero","Identifica un Tercero","Un tercero es cualquiera con quien usted realiza transacciones. Este puede incluir Proveedores, Clientes, Empleados o Vendedores.",30,"Search",22,"N","N","N","N","N","Y","@C_Payment_ID@!0",NULL,NULL,NULL,NULL,"C_BPartner (Trx)","C_BPartner.IsActive='Y' AND C_BPartner.IsSummary='N'",NULL,0
